nama,ulasan,label,sentiment,score
thalita,Subhanallah...,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9761156439781189}]",0.9761156439781189
Widad Masboy,Tempatnya jauh dr ekspektasi.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9901424050331116}]",0.9901424050331116
iwan widiatmoko,Kurang perawatan...dan kurang menarik,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997100234031677}]",0.9997100234031677
Himawan Phiterpen,Sippp fenomena alam...yg alami,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9968060255050659}]",0.9968060255050659
Saniri Saniri,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
andika wirya,pamekasan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7598564624786377}]",0.7598564624786377
Hanif Muntaha,Salah satu Destinasi terbaik wisata di pamekasan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99982088804245}]",0.99982088804245
Ezra Bhakti,"Api tak kunjung padam,,",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9713405966758728}]",0.9713405966758728
Hida Dha,banyak yg jualan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9956165552139282}]",0.9956165552139282
Nuris Nawafil,Tempat wisata yang sangat bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998718500137329}]",0.9998718500137329
zubaidah anam,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
Mudhoffar Dkcell,Perlunya Rest Area,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9964009523391724}]",0.9964009523391724
Moh. Wahab Muhajir,Obyek rekreasi alami,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993163347244263}]",0.9993163347244263
Rumah Usaha Serumpun,Salah satu tujuan Wisata Alam di Pamekasan Madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999579131603241}]",0.999579131603241
Viki Fendi,Kenangan madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9978187084197998}]",0.9978187084197998
Nanda Arwita,Semoga  menjadi terkenal asia tenggara,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994207620620728}]",0.9994207620620728
Brojo Musti,Bakar jagung asyiik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997617602348328}]",0.9997617602348328
Kholili Mandiri,Cukup bagus dan menghibur..,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998860359191895}]",0.9998860359191895
karimatuzzahida,Sepi penjual jagungnya mahal,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9838626980781555}]",0.9838626980781555
aizz Yasin,Apinya panas banget,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9977426528930664}]",0.9977426528930664
Rooney Boyan,Lumayan bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999861478805542}]",0.999861478805542
Zainur Rahman,Tempatnya bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998120665550232}]",0.9998120665550232
Rahman Faruq,Satu tempat di Kota Pamekasan yang keren untuk dikunjungi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987037181854248}]",0.9987037181854248
Zahra Sang Haura,Cocok buat bakar2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8233304619789124}]",0.8233304619789124
Bahul Bomber,Pantai yg sejuk dan indah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998086094856262}]",0.9998086094856262
Adryan Sutikno,Alam ku semesta emang nyata🙏 …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993056058883667}]",0.9993056058883667
Imron M,Objek Wisata Alami yg ada di pamekasan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979661703109741}]",0.9979661703109741
batik mj abe,Tempatnya asyik untuk fun...,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998738765716553}]",0.9998738765716553
ahmad khoiron,Kekuasaan allah benar2 menabjupkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998869895935059}]",0.9998869895935059
Mochammad Lutfi. Sh,Gak ada asyik²nya,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996700286865234}]",0.9996700286865234
Amri Ika wati,"Sekalian Ziarah, rujak e asiiin hehehe",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9178164005279541}]",0.9178164005279541
Chalily Abdullah,Tempat yang asyik untuk bakar2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998200535774231}]",0.9998200535774231
Johan Wahyudi,Fenomena alam yg sangat bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998688697814941}]",0.9998688697814941
S _ R subhan,Luar biasa,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999868631362915}]",0.999868631362915
ADAM HAWA CITY TOUR,Enak buat bakar jagung,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9982757568359375}]",0.9982757568359375
Mohammad Walid,Asyik... Klau malam hari,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9917654395103455}]",0.9917654395103455
widi sport BARAK,parkir dan masuk untuk bus mahal....,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.997841477394104}]",0.997841477394104
Ira wiji,Sebagai bukti kebesaran dari ALLOH SWT,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9851922988891602}]",0.9851922988891602
Hafiz Zakaria,Sangat menyenangkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998608827590942}]",0.9998608827590942
Sang Surya,Menyenangkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997877478599548}]",0.9997877478599548
Moh. Lutfi Maulana,Salah satu tanda kebesaran Allah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997569918632507}]",0.9997569918632507
Saiful bahri,Sangat bagus...,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998598098754883}]",0.9998598098754883
jank_ ucupthea,ok rame,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9883776307106018}]",0.9883776307106018
Adam Fakiy Official,Tempat yg keren abis,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997777342796326}]",0.9997777342796326
Bang Joe,Bagus sekali,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999846339225769}]",0.999846339225769
Bawon Rizal,Yaaaa aku suka..,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997921586036682}]",0.9997921586036682
Ekabudi Santosa,Kebesaran Allah SWT,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9849506616592407}]",0.9849506616592407
firnanda hidayah (FH Multimedia),Ap alam madura. Keren,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991340041160583}]",0.9991340041160583
Tanzila Nur,boleh bakar jagung disini hehehehe,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9471445083618164}]",0.9471445083618164
Sugi Yono,Waktu kecil pernah bermain di sini,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6637651920318604}]",0.6637651920318604
nyoman nidia,Bisa bakar jagung sendiri,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.973767876625061}]",0.973767876625061
hra cahya,Lokasi utk pembelajaran pengetahuan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989314675331116}]",0.9989314675331116
trimas azuza,bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Kite Ging,Gas alam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6896594166755676}]",0.6896594166755676
Achmad Rosidi,Banyak keramaian,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997849702835083}]",0.997849702835083
Darmo Acoeng,Rekreasi plus Oleh2 khas madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9967544674873352}]",0.9967544674873352
Bayu Himawan,Kebanyakan pungutan. Sampe 3x,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.614080011844635}]",0.614080011844635
Shahibul Muttaqien A,Tempat wisata yang patut dikunjungi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996936321258545}]",0.9996936321258545
Khrisna wahyu,Biasa aja menurut saya,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9877569675445557}]",0.9877569675445557
Hananta official,Tempat-tempat,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9806556701660156}]",0.9806556701660156
Sirojul Munir,Lumayan buat ngangetin badan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983090162277222}]",0.9983090162277222
nur wahid,fenomena alam yg menarik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998559951782227}]",0.9998559951782227
Siti Khusnah,Souvenirnya murah meriah.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992504715919495}]",0.9992504715919495
DANANG WIJAYA,Spot foto kurang bagus,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997944235801697}]",0.9997944235801697
kirwan heryanto,"mungkin jalur gunung api ,",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9664626717567444}]",0.9664626717567444
Ni'matun Nuriyah,Cocok buat yang ingin merenung,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9964218139648438}]",0.9964218139648438
hendro gundul,Fenomena alam yg bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998694658279419}]",0.9998694658279419
Afida Anakmami,Nyaman,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9333917498588562}]",0.9333917498588562
Moh Ziyad Khazin,Recomended banget buat kalian,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998119473457336}]",0.9998119473457336
Nasrudin Purnomo,Tempat nya bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998120665550232}]",0.9998120665550232
Hendro Hermawan,Lumayan pelipur lara,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997331500053406}]",0.9997331500053406
Radika Aj,Tempatnya kurang rapi ...,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9998075366020203}]",0.9998075366020203
RIDWAN ridwan,Masyarakat sangat ramah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995409250259399}]",0.9995409250259399
Umar Manshur,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Nur Hamzah,Menakjubkan sebuah keindahan dunia,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999885082244873}]",0.999885082244873
Wagiyanto R,Destinasi wisata API TAK KUNJUNG PADAM,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.912020206451416}]",0.912020206451416
Indra Ary S,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
psti korwil madura 086 laskar sapeh kerrap s yanto,ckup baik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997842907905579}]",0.9997842907905579
way way,"Bagus,,, tapi panas",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994489550590515}]",0.9994489550590515
Taufik Bukhori,Sangat seru sekali,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998608827590942}]",0.9998608827590942
Cecylia Dewi,Biasa saja tidak ada yg istimewa,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9931471943855286}]",0.9931471943855286
Hindun Aviana,Jalan sdh di aspal,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8887273073196411}]",0.8887273073196411
rendy pranaditia,Lumayan lah untuk wisata di madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9980467557907104}]",0.9980467557907104
abdul muid,Luar biasa karya yang maha kuasa,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998685121536255}]",0.9998685121536255
BELALANG 85,Parkir motor mahal,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9988738894462585}]",0.9988738894462585
Makruf Apialam,Wisata Api'Tak Kunjung Padam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8613237738609314}]",0.8613237738609314
ArTa Channel,Padam saat hujan deras turun 😂😂 …,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.941448986530304}]",0.941448986530304
Mujib Tokwes,Sungguh senang sekali di sna,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998574256896973}]",0.9998574256896973
Mahfudz Tejani,Fasilitasnya kian tak terawat,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997346997261047}]",0.9997346997261047
Arifin Asmad 1,api tak kumjum padam,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9569916725158691}]",0.9569916725158691
Mz Moer,Bagus dan istimewa,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998325109481812}]",0.9998325109481812
Umma Aina,Kl ke madura selalu mampir kesini,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985407590866089}]",0.9985407590866089
rusly chanel,Tempatnya terlalu monoton,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997434020042419}]",0.9997434020042419
SAMSU HADI,Kebersihan perlu ditingjatkan..,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9978500604629517}]",0.9978500604629517
short story,Sudah ketiga kali kesini,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6363296508789062}]",0.6363296508789062
Imam Fathoni,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Maulana Rizal,Sejarah bgt di indonesia ini mah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9926692247390747}]",0.9926692247390747
Ibnuu Syahrir,Keren lah pokoknya,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998468160629272}]",0.9998468160629272
Mochrobet Hasani,Jam buka,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9974024891853333}]",0.9974024891853333
Achmad Ansori,Baguss tempatnya unik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9973201155662537}]",0.9973201155662537
Sukamto Lupax,lumayan gampang ditemui,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9957958459854126}]",0.9957958459854126
Ismiy Yanto,sayang kurang perawatan,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999458372592926}]",0.999458372592926
Seirtu Ferlaily Utami,Seru,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993003606796265}]",0.9993003606796265
Windy Arofayanti,Sangat bagus dan menarik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998785257339478}]",0.9998785257339478
KA virgovery Channel,Alhamdulillah nympek di apik abadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996703863143921}]",0.9996703863143921
Izza Iemoutch,Itu menandakan kekuasaan Allah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995701909065247}]",0.9995701909065247
MINUTO ORIGAMI,sangat menarik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995459914207458}]",0.9995459914207458
Lailatus Syaadah,Kurang rame pengunjung,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9158617854118347}]",0.9158617854118347
Ahmad Oey,Kurang terawat,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997003078460693}]",0.9997003078460693
Lucky Catur,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
Heriani Bintoro,Unik ...itulah kebesaran Tuhan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997490048408508}]",0.9997490048408508
Rohil Store,Sip dah,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9646451473236084}]",0.9646451473236084
oreng loros,Tempatnya tidak ada pembenahan,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995397329330444}]",0.9995397329330444
Juanda Elza,Bebas biaya masuk mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997372031211853}]",0.9997372031211853
Andy Hartono,Banyak anak2 peminta,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9943398833274841}]",0.9943398833274841
Andre Perjaka,bagus sekali,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999846339225769}]",0.999846339225769
Faizal Riski Rahman,api yang tak akan padam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7767243981361389}]",0.7767243981361389
Hosen Sen,Sangat bagus untuk refresing,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999880313873291}]",0.999880313873291
Edy Widodo,Api abadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
arif bodean,Lebih mudah mencari alamat,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8769627213478088}]",0.8769627213478088
Bang Faizz,"Mantap, apinya keren",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998480081558228}]",0.9998480081558228
Aryasena Putra,"Menakjubkan..
Kuasa tuhan...",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998462200164795}]",0.9998462200164795
Lagu Sembarang,Menakjubkan percikan api neraka,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994088411331177}]",0.9994088411331177
Kereta mini ASQ barokah,Terhibur dengan api alamnya,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.996383547782898}]",0.996383547782898
Yeptirani Syari (Yeptirani),Api unik. Eternal flame. Keren,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997712969779968}]",0.9997712969779968
haritanto 7511,Pengelolaan kurang tertip,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.99960857629776}]",0.99960857629776
Retnaningsih Hafeez,Perlu fasilitas pendukung,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9834516048431396}]",0.9834516048431396
M. Sidik,Lumayan panas..,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995892643928528}]",0.9995892643928528
Ahmad Rofiki,Tempat yg nyamn,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998589754104614}]",0.9998589754104614
Muhammad Halili,Kenangan waktu pulang kampung,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9833891987800598}]",0.9833891987800598
Daniel Priswagih,tempat unik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994934797286987}]",0.9994934797286987
Muhammad Khairul Anwar,Alami,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997677743434906}]",0.997677743434906
Bali Journalist CHANNEL,Semakin tertata apik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997289776802063}]",0.9997289776802063
Eddy Winarno,Bentuk dari kebesaran Allah SWT,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9519044756889343}]",0.9519044756889343
Slamet Riyanto,Potensi yang kurang di kemas dengan baik,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997805953025818}]",0.9997805953025818
Bubu Cantik,Asik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991068243980408}]",0.9991068243980408
Tania cantek,Dulu udah Pamekasan 2020,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9770217537879944}]",0.9770217537879944
Fathur Rosyi,Bisa membantu,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9761756062507629}]",0.9761756062507629
Budy Tulen,bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
JAWAD BAHONAR,Wisata Api Alam... Larangan Tokol Kabupaten Pamekasan,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9760890603065491}]",0.9760890603065491
reza mubaile,Karena api aja,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9644977450370789}]",0.9644977450370789
khalid alrasyid,Kurang diperhatikan,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997269511222839}]",0.9997269511222839
Laily Nur Isnaini,Tempat itu sangat menarik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997759461402893}]",0.9997759461402893
Tohir As sauqi,"Mantap,",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
JAKFAR SHODIQ (Jack'S),Salah satu ke ajaiban di dunia,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998819828033447}]",0.9998819828033447
Zumrotul Fauziah binti Hambali,banyak pungli,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9946586489677429}]",0.9946586489677429
TUKANG GIGI MAHKOTA INDAH,Api tak kunjung padam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9713405966758728}]",0.9713405966758728
BUDHY Motor,Alhamdulillah masih aktif,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9560320973396301}]",0.9560320973396301
alexandria,Suasana pasar tradisional...,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5378457307815552}]",0.5378457307815552
isnaa Inen,Tempatnya biasa saja,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9759588241577148}]",0.9759588241577148
Tape_bws gaming,Sangat bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998596906661987}]",0.9998596906661987
Andri Kimansyah,Bagus dan langka,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998637437820435}]",0.9998637437820435
Fu Zali,Sangat unik dan langka,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996562004089355}]",0.9996562004089355
Andre Eka,Unik dan bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998831748962402}]",0.9998831748962402
Youdieilham Separuhnoah,Sipp,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9584845900535583}]",0.9584845900535583
Berliana Rosa,Menarik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9976958632469177}]",0.9976958632469177
Iva MDH,🥰🥰😇😇😇😇 …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9129438400268555}]",0.9129438400268555
raja danendra,Kurang menarik,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997046589851379}]",0.9997046589851379
Dimas mijo official,Panas tapi seru,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995500445365906}]",0.9995500445365906
Merdyah C,Banyakn pungli,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.996875524520874}]",0.996875524520874
Aly Banderas,Sangat bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998596906661987}]",0.9998596906661987
Fery Fernandez,"Tempatnya bagus,",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998120665550232}]",0.9998120665550232
M. Rois,Tempatnya tidak bersih,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997690320014954}]",0.9997690320014954
SWEET BONANZA88,"Unik,",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996135830879211}]",0.9996135830879211
Yuliana Syamsudi,Sangat menakjubkan..,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999882698059082}]",0.999882698059082
Sukron S,Tidak terawat dengan baik,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997335076332092}]",0.9997335076332092
Sbastian Keiyndra,Cukup bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999861478805542}]",0.999861478805542
Deddy Susanto,Banyak pengunjung,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9857250452041626}]",0.9857250452041626
Mudhar Makki,Mantul,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5578258633613586}]",0.5578258633613586
Edi Widodo,Api abadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
Edwin Firman,Api alam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8989700675010681}]",0.8989700675010681
AHMAD NURJANAH,Refrensi ziarah ke pulau madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8102489709854126}]",0.8102489709854126
Angga Anugrah,Tempatx sangat mengesankan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998615980148315}]",0.9998615980148315
Muhammad Nasikin,Bagus',POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Moh Syamsul Arifin,Wisata api alam di Pamekasan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9860103130340576}]",0.9860103130340576
Mohammad Arif,Api abadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
Andrea Arjuna,Bagus banget,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998596906661987}]",0.9998596906661987
Dewi Ratnasari,sambil bakar jgung,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.878374457359314}]",0.878374457359314
Basori Alwi,Melihat warga  sekitar s,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.996512234210968}]",0.996512234210968
Dipo Aja,Kenangan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9826349020004272}]",0.9826349020004272
Vicky Lavina,Menyenangkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997877478599548}]",0.9997877478599548
Fawwaz Aly,Panas,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9927670955657959}]",0.9927670955657959
muhammad amat,sungguh mengagum kan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995699524879456}]",0.9995699524879456
Moh. Affan Ridlallah,Api alam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8989700675010681}]",0.8989700675010681
victory syihab,Api alam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8989700675010681}]",0.8989700675010681
Erwin Ruswandi,Harus steril,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999151349067688}]",0.999151349067688
antik sulistyaningrum,Dimana api tak pernah padam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.978915274143219}]",0.978915274143219
Arji Jitoel,Karunia Allah Untuk Manusia,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9990482926368713}]",0.9990482926368713
indah s,Lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
Abdillah Locksimade,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Rahmat Hidayat,Manjain keluarga dulu,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986869692802429}]",0.9986869692802429
PAKAN ALTERNATIF TERNAK,Mantab,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
Andi Qaidhul,Pengalaman pertama ke sini,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8717333674430847}]",0.8717333674430847
Nor Kadaryanti,Kotor banget,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998306393623352}]",0.998306393623352
Agung Sujatmiko,"Api abadi,,jarang dijumpai ditempat lain,,,",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9971514344215393}]",0.9971514344215393
pollem wibowo,Aneh tapi nyata,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983927607536316}]",0.9983927607536316
Eka Budi Santosa,Kebesaran Sang Pencipta,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996893405914307}]",0.9996893405914307
Al Fa,Biasa saja,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9847089052200317}]",0.9847089052200317
Syamsul Romadhon,Api alami dari dalam tanah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988378882408142}]",0.9988378882408142
abi khoiri,Api Abadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
wahyu Agustinus,"Bagus,dan unik",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998774528503418}]",0.9998774528503418
Abdul Aziz,Senang,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998466968536377}]",0.9998466968536377
